CLASS,HEX ID,IMAGES PER CELL,MEAN LATITUDE,MEAN LONGITUDE
536,465f9d5,4407,59.331675312910875,18.073440177898743
537,7953,2871,19.67793812330198,-155.3087262368509
538,60009,1323,34.684848881330346,135.16886819954658
539,8e45,2931,6.296871036165151,-75.55627520402554
540,4789c,2410,45.13240842489621,6.735720932365149
541,87fc,2604,43.93620357757308,-91.28356775076794
542,4652524,821,55.71132333495736,12.54901656760049
543,7c07,3132,22.076432410600248,-159.5035752445719
544,809f,3622,40.7408240916624,-119.24394147901678
545,464f4,374,57.59774466844918,10.576241227272726
546,46523,1752,56.04394673116436,12.644926007990898
547,3442af,2160,25.118968285185183,121.50225460277792
548,46411,958,59.936681466596774,10.433927805845464
549,4877c,4778,52.28564876726693,-0.4367621714106329
550,89a4,2397,35.79438296203592,-75.69934460033414
551,5485d,2435,49.131438816427114,-122.78617511704294
552,4cce07,666,45.36327325375375,-75.72152007657671
553,94b,2586,-20.745817774941944,-48.1515951434648
554,487b5,1207,53.80622291383596,-3.0309870745650476
555,8f6c,1017,15.504409360865292,-86.77922017699122
556,346ec,2558,23.544099328772493,120.57357152306487
557,808585,2603,37.84538930964277,-122.49404597541331
558,87b3,2964,35.39349813360334,-97.4280190421726
559,48761bc,1909,51.577397793085304,-0.11871090675746472
560,8e1,86,3.4709543139534884,-71.59944998837213
561,8863,1784,34.95442265807185,-86.71517827858742
562,8834f1,2041,40.43559121607049,-79.98340211709956
563,47c09,1761,50.76011896933554,6.041395201590006
564,89c2599c,4073,40.731392053032124,-73.98961541468202
565,80c34,3269,34.17027249219937,-117.63656529733863
566,89c6c61,482,39.933283010373465,-75.16330744605821
567,12a48c,531,41.49875409604522,1.9036176459510328
568,310c,3534,11.41981795387662,105.0761434012455
569,47900c,4893,47.38100892335974,8.524759803801363
570,91d,3403,-0.9494701166617725,-78.33867057155449
571,89c254,4876,40.71670791386404,-74.07712042596404
572,4790c,1168,48.049332119006834,8.287798410958903
573,48709,2730,52.50372928644714,-2.139284792307692
574,8644b4c,1425,30.23949422175442,-97.76029476561418
575,478fc,4591,46.82752101241557,8.082168138967518
576,80c8c5c,2189,36.09479255504802,-115.17139438190941
577,88e764,545,28.505331212844023,-81.29459695596341
578,8644b53,794,30.265726741813598,-97.76894275818655
579,4870a4,1325,52.58133566415094,-1.8826392513207566
580,1313,2176,37.28365968428295,15.150360112132352
581,4871d,531,51.809064913371024,-2.9788339642184547
582,149b,3234,35.27850432158316,24.95274125726661
583,0d6b,2297,39.61872692860253,-4.054601405311282
584,85cf,3190,19.132780880564237,-98.68505705485894
585,8769,4136,40.5147031847196,-105.44368566368435
586,3442a9c,3275,25.024640289160352,121.52041501068707
587,89b74,471,38.32219117197452,-76.67261840127381
588,476d079c,3131,48.20587930086273,16.36877249281399
589,4861c,1153,54.90700917259338,-5.976713732870753
590,80d953,4024,32.7064381669979,-117.15936591848816
591,4f,1378,67.67808986937584,-37.836710194484816
592,390d,4985,28.60892294222674,77.20164824814461
593,80853,1020,38.5194459107843,-121.77354116666649
594,48769,3290,51.48290599240099,-0.9299421808510646
595,1345,1867,40.215805241563935,18.33127940814142
596,bdc,4029,-50.109908590965375,-72.00442530131551
597,324,3700,5.405278126756756,116.72423486378402
598,9662dc,382,-33.547094369109985,-70.69165154973821
599,4876c1,1043,51.74145113806332,-1.2270178753595402
600,89c259bc,2202,40.74297283424172,-74.00149670708426
601,89c25853,635,40.75795820472448,-73.99090711023592
602,89d1,4657,42.65094356323811,-77.03058215439113
603,54cc,2489,41.732035916834214,-122.26644859823215
604,864c4,3928,33.01955004760692,-96.83166541700639
605,47c3b,450,50.83780003555552,4.0270224533333305
606,54906af,161,47.59358995652173,-122.28901779503099
607,478a4,2114,45.151071135288596,6.141725296121103
608,36d,1823,23.990074876028523,103.43073214097643
609,8e47,1372,5.7882209504373305,-75.5424943586006
610,0d126c1,4155,37.38832398580024,-5.994339494825565
611,47903,585,47.337532803418796,7.933033600000011
612,12c9d,2779,43.287552094998226,5.362848054695933
613,876bf,3567,40.03984612026912,-105.23899677600221
614,89b7ac,697,38.73247574892392,-77.11206604304176
615,476cc,2132,48.19849767917449,17.108964894934388
616,80c2b9,2898,34.06081230331275,-118.34835742477541
617,132ec,3463,42.87612516430835,12.461866633554735
618,89b7c4,1708,38.98468637587816,-76.93453356030469
619,8083,1379,39.63781735025378,-122.16316205873827
620,47dec,4157,51.17043793793621,1.1182991481837872
621,8eb,4710,18.879609974310032,-70.34016777197441
622,54867c,1473,49.29528177936185,-122.88726087780026
623,54906f,523,47.561230715105104,-122.07523128871901
624,4863,2250,54.6848445617776,-4.2565956946666565
625,12a5c,1311,42.32610425247898,1.5709129160945843
626,479ad,363,47.22062005785134,9.049202038567467
627,3442a84,1931,25.02224799948217,121.45584633454183
628,89c258b,1378,40.78034675907103,-73.9536948976777
629,47c5ac,348,51.98296482758622,4.114239640804598
630,4ccf4,873,46.014048664375885,-74.33428849255462
631,6ab0c,4858,-34.924178992795476,138.58820123631202
632,54844,1231,49.14304389358255,-122.08019460519886
633,9661,109,-34.386737174311925,-72.03096466972475
634,12a4a34,4101,41.396893330650975,2.197986326018036
635,3403fc,2741,22.337565311565154,114.08188603611806
636,2e68c,1499,-6.913350292194801,107.61574051434282
637,2cc,1827,-13.16558457471262,130.76924849698918
638,444,1496,66.28496606550799,29.883212736631062
639,87bc,3559,38.52819917785889,-96.10447640207958
640,47ed,872,47.831153965596236,4.848501075688073
641,4876055,4545,51.50110458745869,-0.17535310583058272
642,470bb,397,50.02194142821159,14.177900735516367
643,8f74,3131,12.01970696103478,-86.08676908112412
644,88ec,4676,29.86539265654403,-83.15238097048783
645,47a851b,2933,52.51708384725536,13.36363808353222
646,47af,2809,52.479007607689525,10.944995494837995
647,12a499,3640,41.38290714313177,2.1213858546703346
648,603,3825,36.02664589045754,140.29764743424818
649,404,4554,40.78295870641194,44.35807464273172
650,89c2591,4047,40.75003275413883,-73.97605239090713
651,5490c,2854,47.03582721513665,-121.8618997757538
652,60187,2484,35.582779609903355,139.80795027294704
653,80dbc,3026,33.03589761368149,-117.00077180832824
654,4716c,1806,50.11730766500547,19.14546059357693
655,124,684,31.47368943713453,8.520932020467837
656,5495a7,3136,45.559947681122466,-122.66516900574004
657,47881,1236,44.98720026618126,7.654558060679616
658,808fcd,2055,37.33811819756709,-121.88604049002456
659,8811,2359,41.72566170156843,-86.96096639720227
660,87c09,668,39.01654752395215,-94.7965938922156
661,80857d,3503,37.86298381473012,-122.25187111133297
662,47d8a4,1794,51.579139071348834,0.04804157134894086
663,9514,882,-31.788385139455734,-52.278547373015684
664,80cf,678,35.32852314601769,-114.89714797935096
665,808f7e1,3576,37.760475023769374,-122.43230973378043
666,86449,192,30.114304421874987,-97.25166440104165
667,89c2597,2006,40.72228231904279,-73.97127154486564
668,47b94,3757,51.4629053428267,7.520663937982429
669,89dc4,414,42.45616930193233,-74.60018831400964
670,1ed,1942,-24.07723180535529,31.277200729660102
671,1c4,1970,-26.514103149746294,17.761868164467028
672,886b,4986,39.70058806758916,-86.08884948074599
673,12ab,1603,44.543562469744224,0.7393795920149718
674,14d4,1288,39.39988512189439,32.913858991459584
675,89c258fb,1553,40.761328396651635,-73.97557154410839
676,47d874,4230,52.20910465697411,0.12067332009456264
677,487ec,3455,54.46283310332834,-1.3424283997105682
678,477eb1c4,2624,45.43988609374973,12.326079462652492
679,47c609f,3321,52.361088831075,4.883216394459503
680,0c41c,2137,28.486941758539913,-16.289700755732326
681,487b27,815,53.404176869938716,-3.0260983190184008
682,465d,1366,59.572356920937004,14.711229375549074
683,48718f,2190,51.45737650502285,-2.5823533378995496
684,3464,2979,24.648242250083875,121.96794594595458
685,487474,2027,50.91764382634427,-1.3906585012333526
686,1b,1404,-14.554774298433054,15.878848862535598
687,1ef,3523,-27.662267616236043,31.184160678682908
688,88d4,4176,24.158529333572627,-81.31195519827585
689,30e29f,3493,13.741086641568822,100.55225412138569
690,487cd,2499,54.534834498999594,-3.1579541856742708
691,0d41c,3166,40.38248306443448,-3.858556188881867
692,89c25857,952,40.76263472163867,-73.9852007741599
693,4659,1758,58.33631832821398,15.821231546075092
694,7c006c,4594,21.3187609331737,-157.8555395829347
695,0d36c,4159,43.407968029093375,-5.929590132724202
696,4813,1869,48.77379506046035,-3.5046059582664553
697,47094,690,50.7575291391305,14.737179843478259
698,539,2123,53.31329103626957,-118.41145565379195
699,548675,858,49.210749877622405,-123.10612581934726
700,80c2cc,1246,33.956784699036945,-118.23563580979138
701,6ad1,1005,-37.4508052039801,143.72462818507475
702,415,2734,55.70348463094359,40.172065305047624
703,a9c,3952,-45.08844416852211,168.35528510728753
704,4b5f,1369,46.13982800073043,-63.51915360628177
705,469c,1307,62.33055179648046,29.299704615914283
706,89c5,4647,40.86564924359808,-75.59285827867431
707,47c7b,2976,52.01483181754016,5.85282983467743
708,47e66b,416,48.955490084134595,2.431485848557691
709,60188b9,1398,35.667573286123016,139.73981706509218
710,47d94,2973,51.682516120417034,1.09218382610158
711,89c2588c,2422,40.778960521469884,-73.97473536085843
712,47eb,1613,49.50336249473036,5.293650903285803
713,153,2513,36.89339697930761,36.18050681734972
714,1315,3001,38.19284768977003,15.536517218260547
715,863c,2375,29.836169823999885,-94.35365355999988
716,89e37084,2509,42.358089548824275,-71.05664864846598
717,0d4228f,1161,40.445370540913004,-3.6921104875107735
718,486c4,2186,51.00460937602944,-4.216570032479416
719,1311,1719,37.237819440372185,14.365614389179735
720,865c4,3933,29.474367763539078,-98.5558189333842
721,35b3c,1233,31.374167920519138,120.584202351176
722,88dc4,292,27.362033345890428,-81.34739979452064
723,47bf254,1026,50.947128094541824,6.931838862573104
724,88d9f,330,25.47584102424243,-80.62475981515148
725,31da19d,512,1.3130690429687466,103.85242689062521
726,40f,1999,45.33905818659323,37.61218787893947
727,47e1,4457,49.49096420910921,0.6454058507964963
728,477eb5,183,45.49411530601094,12.238522251366119
729,8091,2762,37.61668430738588,-121.01883125018114
730,47df3,1332,51.20666024849847,0.538001647147146
731,89b5,3194,38.62977325516608,-78.45314539793361
732,0dac,4592,31.639884998257696,-8.358030593423262
733,465fd,1181,59.8612548712955,17.650895149026237
734,47a851f,3732,52.5297892727762,13.399436208735247
735,470b94e4,2693,50.0875850185667,14.409913946156681
736,601889,3096,35.66073784399237,139.79104897028353
737,47f7,2130,45.64375164976528,3.124223961971843
738,478ac,2324,45.17980119363167,5.659350403614426
739,6b12ad,3103,-33.86720659426348,151.26135716983623
740,47a84e5,2340,52.50480951452988,13.445394368376114
741,477eb1d4,4217,45.43320332724712,12.337019647616703
742,47c4c,2320,51.50165838577584,3.5789262599138096
743,60188c7,1241,35.68570379613221,139.74490469943547
744,3397d,3757,14.546019135480455,121.02130600053243
745,549004,841,47.89284450297273,-122.27333454934596
746,80c2bd,1963,34.08161259500758,-118.44901056342326
747,7c0074,2163,21.27241616828481,-157.8230020545542
748,6ad5,1813,-38.29945066740206,144.73757046883617
749,4653b,3660,55.620040972130894,12.944901860382538
750,54904c,126,47.43080064285713,-122.54505984920635
751,0d47,2942,41.72573242997958,-4.592811229435754
752,4cc91d,1119,45.5614873145666,-73.55009688114387
753,86b,1988,23.755134969818894,-109.87093068158927
754,478c7c,533,46.16682762288938,6.118595140712945
755,12974,52,39.21770863461537,2.998434519230768
756,89c244,3142,40.58539305760653,-73.97148488064923
757,89c2b,1118,41.185827643112674,-73.62546823703042
758,0d71fcb,3218,37.175615180236136,-3.592009550031055
759,8fa0c,2225,10.002708681797717,-84.06062040629207
760,35b2703,702,31.24412314245018,121.4590320270659
761,4795c,1642,49.35418281607791,7.062948334957375
762,12a4a25,3692,41.37540005931755,2.174657241603452
763,47e66e7,1070,48.882650302803604,2.3578536869158926
764,54906a9,822,47.58959521046231,-122.32399947080292
765,876b9,2375,39.78489171873684,-105.16283219242099
766,071,3976,-12.132686679325953,-37.99859867479872
767,47e66e21,3343,48.85764346425506,2.3410664558780234
768,876c7f,1838,39.71740065723607,-104.97311415397193
769,87df,2126,38.86707699952958,-90.4043713363123
770,94ce44,686,-23.68469295772597,-46.58973707580171
771,60188bd,1103,35.66112861740705,139.76426616500456
772,3bbc,2742,15.006184313274996,74.32761836214458
773,0d3d,1371,40.378060807439866,-7.076596283734489
774,8429,2515,20.85607290934396,-103.18374150457294
775,487604ac,4528,51.510180523189064,-0.0993656397968199
776,89c29,2072,40.89411466264481,-73.6939266404438
777,11,2830,6.832184286219085,7.332143511307418
778,60188c9,788,35.67460250507624,139.71794810279192
779,8729,196,33.53240375510206,-110.51228995408164
780,89c25b4,2874,40.663398105776,-73.96723469624209
781,465fb,825,59.59645702181826,17.807998018181802
782,4773,4314,48.392345983310136,14.639302628419065
783,87cc,4404,36.27909265009077,-93.74457381494061
784,47fb,1310,46.84488650992363,1.9282294748091602
785,808f7fc,3767,37.76992876002135,-122.39234870374324
786,89c25bc,3675,40.69124508843553,-73.96608850693889
787,80d954c,4745,32.7313346109589,-117.1537816760788
788,3442abb,2589,25.036211836230276,121.56555373580568
789,8e43,125,6.9119057040000005,-74.04248581599998
790,47cf,1951,52.824941705791936,4.744598670425406
791,132f607,3688,41.90324693709325,12.455177793384054
792,88c2f,3321,27.902589177657184,-82.73071498554636
793,47bec,3215,50.73786522177297,7.214821716640724
794,1dcc7,2586,-33.945948696442414,18.403954469837615
795,3554,3743,34.660540513759024,133.88082007480568
796,4cc919,2164,45.523306181145955,-73.62403280499049
797,0d422884,2847,40.41824148963836,-3.698045643133121
798,89c258f4,4015,40.7680793409716,-73.97680353748429
799,467c,1804,64.45546795399102,20.78207842904659
800,0d23,2879,40.294238845779795,-8.4799701639458
801,88f3,771,32.54743044617381,-84.14497458236056
802,12cddc,2094,43.69751588347656,7.283329946991397
803,89c25a1c,4279,40.71345923299884,-74.01008844543193
804,60188c1,2311,35.692550785374365,139.76286887884058
805,3402c,2331,23.144035668811526,113.27425519605326
806,8861,2710,35.16845727158674,-85.55785758413305
807,89d4cf,370,43.704997859459496,-79.2604370189189
808,47b18f1,2967,53.54843620795414,9.98652298045166
809,486d4,2268,50.47610881701941,-3.550831029100529
810,88f505c,381,33.832997763779545,-84.37598090288711
811,34693,3759,24.104240960627813,120.662413247938
812,0d5d,1294,40.50549837712513,-1.9022315772797596
813,343,1964,29.674567792769853,115.7871824159874
814,808de4,3927,36.60145454112569,-121.90931578100346
815,390f,376,30.68986659840427,76.88721066489366
816,133b4,4606,40.78894157859309,14.182881639166327
817,14bc,4620,37.84062685411277,27.11402520476196
818,12a54,2477,42.24316344166321,2.1242866128381155
819,3a1,1706,22.033317186400943,87.84404605158265
820,470b949,2660,50.07957356090203,14.434131461654042
821,46416ec,2427,59.90713829130635,10.747164681087769
822,12afc,877,42.71372315735458,2.136617278221207
823,89bb,2974,36.897108945191604,-76.18134903261524
824,88c2d,2833,27.975356803741604,-82.44159101588423
825,4796c,3395,48.6338133069219,7.752377472459491
826,89e37bc,459,42.3080528867103,-71.08225753812607
827,80dcd7c,4986,33.80833256137168,-117.91788656698785
828,94ce5b,1457,-23.625959520933424,-46.635178900480135
829,132f60c,1875,41.9198871130665,12.47108004000001
830,880504,521,43.045673973128615,-88.04815244913637
831,47ad,3589,54.15451106798581,11.889486326831943
832,47c37,3248,51.05671050123157,3.7121047989531966
833,4763,1296,44.822347983796334,14.652381337191356
834,1dcc5,2173,-33.94675161665909,18.49060906718822
835,808580f4,2520,37.79950950873011,-122.4069228976193
836,304c,3947,6.035066480618187,100.01116273752216
837,48745,3999,50.81976838434606,-1.007236472618157
838,4894,763,58.42995823984266,-5.513241719528166
839,48761cd,1123,51.52602917809447,-0.06160616206589483
840,47c66c,4109,52.11188357045521,5.1290874295448825
841,47b8c4,1496,51.43036581483972,6.9556194652406536
842,89c6b,2966,40.09243432737687,-75.16488481389091
843,2e69c,4592,-6.2705695374564145,106.82086235409443
844,8841b,4456,39.11083168738788,-84.49113954735179
