class_label,hex_id,imgs_per_cell,latitude_mean,longitude_mean
536,48670e83,695,53.34677537266194,-6.264632833093527
537,35f0531,1105,39.938747574660795,116.38626413484161
538,12a4a2bc,550,41.40447405090907,2.158634778181817
539,411,579,50.34169758031088,45.16109607253881
540,4786c6ad,902,45.465157840354756,9.188310529933503
541,35f04c,878,39.88172574373574,116.36946757175409
542,486514,332,53.085535683734996,-3.834577641566269
543,89c25ac,1798,40.66756546440488,-73.99968170745267
544,94dce3,463,-25.4432161209503,-49.29659887473001
545,892c,1447,24.592655472011106,-77.59828530407762
546,8098c,61,39.62950129508196,-119.12774644262295
547,4875e4,791,51.28262913653599,-0.2804799380530976
548,4784c,1855,46.77804851266852,9.545053126145547
549,888b,753,33.8617469548473,-85.70888996281532
550,8fa5,737,8.62937842333782,-83.1372767421985
551,0d0d4,1336,36.76456167365271,-5.25716966317365
552,15c,1634,24.658576054467567,37.2650512105263
553,1833,841,-2.551820576694409,34.97775434244941
554,6b12aec,710,-33.83700256056337,151.21093880845092
555,48760dd,1713,51.47932200992421,-0.2947898482194978
556,0d417,1521,40.73328546942807,-3.94211207955292
557,8c14,1869,16.503790161583794,-61.83897263242364
558,0d6048d,226,39.45907169026547,-0.36261849999999984
559,4cb44,614,44.278740600977166,-71.79347435342005
560,32c,1792,4.835514136160698,126.751363462054
561,89e3794,815,42.30747592883431,-71.11787414233117
562,12ba9,855,42.305390840935694,2.9691594163742656
563,477e4,1794,44.662158937569764,11.657143321070249
564,46b54f,137,55.71675401459853,37.41564115328469
565,89bf,467,38.94192217558887,-74.91033467880088
566,882b34ac,500,43.671118307999976,-79.38722882799996
567,479b1,1933,47.50887514123116,9.537349942576311
568,0d511,1633,43.35792620085739,-1.695755574402941
569,60188ed,1579,35.711594207726435,139.79970526219103
570,89cfc,339,41.35998849557525,-76.88637341592917
571,35f055,951,39.995041818086186,116.38071362460563
572,487604cfb,1678,51.506340557211196,-0.1271391775923698
573,4769,1715,46.80461205655971,17.664036846064064
574,340400f4,1813,22.29412987038056,114.17136088858246
575,46dd,1802,54.70534729300781,25.317327500554935
576,864dc,1421,33.11959305207603,-97.19851165376474
577,2a32a4,1985,-31.99133412695217,115.80083198992422
578,94cd,1896,-23.17562551740506,-45.618296573312165
579,14a1bcc,388,37.974249123711374,23.7056285747423
580,47c609b9,1683,52.374231356506236,4.898923396910283
581,7954b,625,20.751922305599997,-156.07521686400003
582,1454,1865,27.82802253243968,34.01622640965147
583,80dc7,1675,33.17862362149248,-117.3292642865668
584,80c24,939,34.72046536315229,-118.27613952076693
585,89c64,1909,40.12231729753796,-76.11336536144587
586,808444,614,38.5235926547231,-122.6426112850165
587,885f,1975,35.07210926329114,-84.07104784708866
588,534f,1769,44.862509912379835,-110.37851968909006
589,8817c,1130,42.25311105752204,-85.38098458407056
590,54d1,1438,41.24871752364398,-124.08048986926269
591,3141,1097,16.406877116681883,107.60474884138537
592,346e03,1051,22.60528513606093,120.29039300475696
593,465f9d5f,1470,59.33094024013587,18.06391972244904
594,79534,235,20.163162306382983,-155.67044239148933
595,60009,1323,34.684848881330346,135.16886819954658
596,8e4429,1992,6.245956219879527,-75.57582785893561
597,4789f,683,44.94480788726203,6.598606090775989
598,87f9,1302,44.41550519969283,-91.7263302442397
599,4652524,821,55.71132333495736,12.54901656760049
600,7c06c,1866,22.16454672025725,-159.4960671216503
601,6ad642cc,1119,-37.81054705808764,144.96614886327094
602,809fb4,1781,40.73553040539052,-119.26379805053274
603,464f4,374,57.59774466844916,10.576241227272726
604,46523,1752,56.043946731164354,12.644926007990898
605,4caeb,1595,44.32686939749207,-68.23668961692806
606,3442af4,268,25.12062989552238,121.46422314552228
607,487f1,1174,54.48524983219766,-0.6317047325383299
608,46411,958,59.936681466596774,10.433927805845464
609,48779,986,52.541740923935286,-0.5684794705882361
610,89a44,713,35.4310364081346,-75.52416859747538
611,5485c4,513,49.0174007680312,-122.77585092397648
612,4cce07,666,45.36327325375375,-75.72152007657671
613,94bc,1764,-21.345934536848077,-48.53297388548744
614,487b5,1207,53.80622291383596,-3.0309870745650476
615,8f6c,1017,15.504409360865292,-86.77922017699122
616,346ed,1182,23.613168567681875,120.7521468392557
617,8085844,1406,37.84288574537684,-122.4788565768138
618,87b21,1802,35.519070501664864,-97.54172128190908
619,48761bc,1909,51.577397793085304,-0.11871090675746472
620,8e1,86,3.4709543139534884,-71.59944998837213
621,8863,1784,34.95442265807184,-86.71517827858742
622,8834f14,1585,40.43638120126177,-79.9941326649842
623,47c09,1761,50.76011896933554,6.041395201590006
624,89c2599f,455,40.733454259340654,-73.98681852747252
625,80c32c,889,34.056596157480264,-117.82650109561293
626,89c6c61,482,39.933283010373465,-75.16330744605821
627,12a48c,531,41.49875409604522,1.9036176459510328
628,31094,1792,11.555798404017898,104.90982043024549
629,47900ac,403,47.41628948138957,8.543369367245669
630,91cc,594,-3.1860969545454547,-78.85500715656569
631,89c2509,1530,40.69244033071896,-74.04246940522867
632,4790c,1168,48.04933211900683,8.287798410958901
633,487094,828,52.450088920289815,-2.0618596280193238
634,8644b4c,1425,30.23949422175442,-97.76029476561418
635,30e2995,307,13.76651275570033,100.51587147231272
636,48761d3,651,51.52690385867883,-0.03736158986175119
637,478ff,1766,47.03327854983014,8.306126527746299
638,80c8c59,161,36.08292516770186,-115.14991365217386
639,95bccad4,1106,-34.608892439421645,-58.37491279927641
640,88e764,545,28.505331212844023,-81.29459695596341
641,8644b53,794,30.265726741813598,-97.76894275818655
642,4870a4,1325,52.58133566415094,-1.8826392513207566
643,13124,350,36.84765735142859,15.101726411428558
644,4871d,531,51.809064913371024,-2.9788339642184547
645,149a4,1629,35.32010009269475,25.23420440392872
646,0d6a4,1675,39.851281734328325,-4.0296377062686695
647,85ce4,1754,19.18357929532502,-99.05238214709225
648,87697,1825,40.363250316164454,-105.6109861095891
649,3442a99,1959,25.027047472179618,121.52648666360402
650,8085854,382,37.878722028795806,-122.51204414659688
651,86e7,1080,31.764662855555503,-106.3899269277778
652,89b74,471,38.32219117197452,-76.67261840127381
653,476d0799,887,48.208469888387754,16.368132239007927
654,4861c,1153,54.90700917259338,-5.976713732870753
655,80d95354,1773,32.708340989283414,-117.16462123688648
656,4f,1378,67.67808986937584,-37.836710194484816
657,390d4,1569,28.579426708094427,77.11799457552553
658,07b4,868,-5.822898997695859,-35.34961618087555
659,80853,1020,38.5194459107843,-121.77354116666649
660,487684,937,51.42166862646751,-0.8682791109925294
661,1345,1867,40.21580524156393,18.331279408141423
662,bdf,424,-45.51662168160379,-70.24583435141513
663,47c3c394,121,50.86447452892561,4.345774198347109
664,323f,345,5.266234350724636,118.0290257768117
665,9662dc,382,-33.547094369109985,-70.69165154973821
666,4876c1,1043,51.74145113806332,-1.2270178753595402
667,89c259bd,384,40.7395023463541,-73.99738633072916
668,89c25853,635,40.75795820472448,-73.99090711023592
669,89e4d,968,41.66511137500001,-70.61955420454554
670,89d14,1682,42.98275548573124,-77.58919681331754
671,6b12ae6c,1372,-33.86436334183674,151.2143224992709
672,54cf,1396,42.11391818338111,-122.69849222421213
673,4799c4,1603,48.777727159700625,9.223387808484084
674,89c259b9,571,40.74628816987733,-74.00448585639218
675,864c5,74,33.36580956756757,-97.00366859459459
676,89e7dc,1449,41.313492387163556,-72.9357922249826
677,47c3b,450,50.83780003555552,4.0270224533333305
678,54906af,161,47.59358995652173,-122.28901779503099
679,468df4,1827,60.20504735030125,24.776008952381023
680,53a0223,671,53.535945511177374,-113.51501554098331
681,478a1,559,44.99822104293382,6.262688164579612
682,36d,1823,23.990074876028523,103.43073214097643
683,8e47,1372,5.7882209504373305,-75.5424943586006
684,0d126c04,649,37.395186571648715,-5.9903783374422295
685,47903,585,47.337532803418796,7.933033600000011
686,12c9c14,114,43.286894324561366,5.345583587719297
687,876bed,1931,40.00840463904722,-105.27206638270317
688,872b09,1847,33.43659414780719,-111.93673478397422
689,89b7ac,697,38.73247574892392,-77.11206604304176
690,476c9,1723,48.15519135867677,17.117893758560683
691,80c2b84,166,34.02703595180723,-118.3198408493975
692,132ef,730,42.60332476438365,12.653994117808232
693,89b7c4,1708,38.98468637587816,-76.93453356030469
694,8083,1379,39.63781735025378,-122.16316205873827
695,47ded,1907,51.24376618615631,1.0341915679077083
696,8eaf,1409,18.763832804826105,-69.67353960042594
697,54867c,1473,49.29528177936185,-122.88726087780026
698,54906f,523,47.561230715105104,-122.07523128871901
699,0d6048f,1363,39.455985638297825,-0.3508639875275137
700,48624,424,55.074446483490604,-4.809577002358487
701,12a5c,1311,42.32610425247898,1.5709129160945843
702,479ad,363,47.22062005785134,9.049202038567467
703,3442a84,1931,25.022247999482172,121.45584633454183
704,89c258b,1378,40.78034675907103,-73.9536948976777
705,47c5ac,348,51.98296482758622,4.114239640804598
706,4ccf4,873,46.014048664375885,-74.33428849255462
707,6ab0c9,743,-34.90884900807539,138.60438017092883
708,54844,1231,49.14304389358255,-122.08019460519886
709,9661,109,-34.386737174311925,-72.03096466972475
710,12a4a30c,621,41.3859214605475,2.1974576827697274
711,3403ff,868,22.290313228110602,114.12591592050718
712,2e68c,1499,-6.913350292194801,107.61574051434282
713,2cc,1827,-13.16558457471262,130.76924849698918
714,444,1496,66.28496606550799,29.883212736631062
715,87bd,423,39.03162851063831,-97.01416846335704
716,47ed,872,47.831153965596236,4.848501075688073
717,4876055c,1364,51.49875579765399,-0.17835807991202357
718,470bb,397,50.02194142821159,14.177900735516367
719,8f71,967,12.564978653567753,-86.63512621406436
720,88eb,131,29.7299856870229,-84.74538897709925
721,47a851ac,576,52.51182064236115,13.34739347395837
722,47af4,504,52.24770750000003,11.679227450396837
723,12a4984,1637,41.39746609285285,2.126059030543676
724,6022c,1957,35.690112780275946,140.2205485048544
725,4044,1655,41.66223756616308,44.72809751178255
726,89c25901,1635,40.75273181529044,-73.97935484097897
727,94e4,294,-27.00091204081633,-51.70473837755092
728,5490f,888,47.211811307432384,-122.21809772522529
729,601864,1453,35.55562539366833,139.74968268203702
730,80db9,348,33.26037297126437,-117.05043778160928
731,4716c,1806,50.11730766500547,19.14546059357693
732,124,684,31.47368943713454,8.520932020467837
733,5495a74,1771,45.549862936194174,-122.66727279164304
734,47881,1236,44.98720026618127,7.654558060679616
735,808fccc,1865,37.334538354959975,-121.88903214691715
736,8811c,1427,41.598668395234796,-87.2627886447089
737,87c09,668,39.01654752395215,-94.7965938922156
738,0d2f7c,179,42.30894706145249,-8.608851597765362
739,80857c1,243,37.88766027572012,-122.25597608641985
740,872b0b,699,33.50857494134473,-111.91928993133062
741,47d8a4,1794,51.579139071348834,0.04804157134894086
742,9514,882,-31.788385139455727,-52.278547373015684
743,31cc4b,762,3.0914271522309775,101.66627544881914
744,80cf,678,35.32852314601769,-114.89714797935096
745,14c1,1106,36.41155013381551,29.381408181735992
746,808f7e14,982,37.75636589816708,-122.42817179022425
747,86449,192,30.114304421874987,-97.25166440104165
748,89c25964,900,40.717749277777784,-73.96284371555524
749,47b91c,1021,51.51644881586677,7.421274081292853
750,89dc4,414,42.45616930193233,-74.60018831400964
751,1ed,1942,-24.07723180535529,31.277200729660102
752,1c4,1970,-26.514103149746294,17.761868164467028
753,886b51,1863,39.77947087439612,-86.15440401556582
754,12ab,1603,44.543562469744224,0.7393795920149718
755,14d4,1288,39.39988512189439,32.91385899145959
756,89c258fb,1553,40.761328396651635,-73.97557154410839
757,88e44,1669,30.10742201318159,-81.36404257040165
758,47d8714,70,52.24063605714285,0.11996405714285714
759,487ef,722,54.58687685595564,-1.1360905277008329
760,52b32b,1131,44.98440723165339,-93.16082225198953
761,477eb1c5,1073,45.438382967381244,12.327986643988831
762,47c609e4,560,52.36127990892852,4.87470045178572
763,0c41d4,317,28.462363460567836,-16.434186574132486
764,487b27,815,53.404176869938716,-3.0260983190184008
765,465d,1366,59.572356920937004,14.71122937554907
766,48718e4,1900,51.45922927263156,-2.587273195789477
767,3bae17,1579,12.988581444585195,77.59658429069044
768,3467fc,550,24.85951042909088,121.72439252909075
769,487473,704,50.946408041193244,-1.3708817926136336
770,1b,1404,-14.554774298433054,15.878848862535598
771,1eec,816,-25.974836127451002,30.798954212009797
772,88d5,284,22.45439333802816,-79.89941598591554
773,30e29f4,859,13.72448767636787,100.54955693247967
774,487ccc,344,54.4838061453488,-3.286685011627906
775,0d4184,881,40.46835422701483,-3.8232087922814997
776,89c25857,952,40.76263472163867,-73.98520077415992
777,4659,1758,58.33631832821398,15.821231546075092
778,7c006f,1982,21.327268625630722,-157.88742729313867
779,54be4,535,45.29599805420555,-121.72533646355147
780,0d369c,803,43.56523166002487,-5.94071237608967
781,4813,1869,48.77379506046035,-3.5046059582664553
782,4786c6a4,191,45.46310018324606,9.198814324607328
783,47094,690,50.7575291391305,14.737179843478259
784,5384,1036,52.636133883204664,-119.15961991891905
785,89c25854c,1735,40.756531074927835,-73.98673062535973
786,548675,858,49.21074987762239,-123.10612581934726
787,80c2cc,1246,33.956784699036945,-118.23563580979138
788,6ad1,1005,-37.4508052039801,143.72462818507475
789,346e77,1955,22.998481096675214,120.20336577749359
790,60188e9,853,35.71495535404451,139.77713233880417
791,414b,1691,55.65130301774092,37.97147105677101
792,a9d54,1560,-44.905240985897414,168.83481865448752
793,4b5f,1369,46.13982800073043,-63.51915360628177
794,469c,1307,62.330551796480464,29.299704615914283
795,89c44,1955,40.596739169820935,-75.33681389156007
796,47c7b4,361,52.1184008227147,5.8084999307479235
797,47e66b,416,48.955490084134595,2.431485848557691
798,60188b9,1398,35.667573286123016,139.73981706509218
799,47d93,710,51.41998261690144,0.9620585112676063
800,89c2588d,791,40.775706600505615,-73.97357576485473
801,47eb,1613,49.50336249473037,5.293650903285803
802,47c7ac,808,51.98060961386133,5.714166853960388
803,4652539,1118,55.66807245169953,12.533437520572464
804,153c,346,34.6374988930636,38.26407550867054
805,13144,1894,37.971587677930316,15.35566495723334
806,863f,1566,29.430606819923405,-94.76746204980837
807,89e37081,302,42.35328319867548,-71.0535684536424
808,0d4228f,1161,40.445370540913004,-3.6921104875107735
809,886b5c,294,39.66821759183674,-86.15268357482995
810,6d0d47f,1812,-36.848950960816744,174.76353799227385
811,486c3,1252,51.12506002476027,-4.1291690974440876
812,1311,1719,37.237819440372185,14.365614389179735
813,865c7,914,29.585928020787748,-98.59031333369836
814,549014d,570,47.63521538421057,-122.30349147192965
815,35b3c,1233,31.374167920519138,120.584202351176
816,88dc4,292,27.362033345890428,-81.34739979452065
817,47bf254,1026,50.947128094541824,6.931838862573104
818,80b9,283,36.97860590106007,-116.74937298586575
819,88d9f,330,25.47584102424243,-80.62475981515148
820,31da19d,512,1.3130690429687466,103.8524268906252
821,40f,1999,45.33905818659323,37.61218787893947
822,4709cf7,1275,51.053598461176456,13.736008712941189
823,47e04,1682,49.570127096908365,0.23910689714625455
824,12b5d,413,43.904649300242134,4.552919573849884
825,477eb5,183,45.49411530601094,12.238522251366119
826,80914,406,37.38913836453204,-120.58511000985217
827,47df3,1332,51.20666024849847,0.538001647147146
828,89b5c,951,38.99878611041008,-78.19941957413229
829,0dafee5,1598,31.623445354818536,-7.993299747809731
830,465fd,1181,59.8612548712955,17.650895149026237
831,47a851ec,1055,52.52626905308047,13.388730655924187
832,470b94e5,1347,50.086009111358564,14.41142849591687
833,6018894,1453,35.67922949965588,139.78677613489336
834,47f74,1076,45.77636863289959,3.024891465613378
835,323b,1434,6.0321135306834055,116.21375230404453
836,478af,1756,45.218496529043215,5.717121070045524
837,6b12adc,1549,-33.89131956423502,151.26845420787546
838,47a84e54,655,52.500664196946545,13.448155784732805
839,477eb1d7c,1356,45.43365744690263,12.339926029498631
840,47c4b,630,51.409751982539724,3.328358304761903
